rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6jBoUckd6VEImt6pg8RpDr","Kidd Voodoo, JC Reyes","Me Mareo","Kidd Voodoo",1,1,86,"468255"
2,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",1,2,96,"413020"
3,"spotify:track:7koAf6aZgjO6TS7bipfPD0","Ovy On The Drums, Quevedo, Beéle","YO y TÚ","WEA Latina",1,3,104,"374617"
4,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",1,4,215,"360037"
5,"spotify:track:2mdrVnxEnPR6iFijakkxQS","Young Cister, Kreamly","QLOO*","Sony Music Entertainment Chile S.A",3,5,124,"353898"
6,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",1,6,131,"345146"
7,"spotify:track:18m5dJOPB2geFwOymXNaWg","Mora, De La Rose","AURORA","Rimas Entertainment LLC.",4,7,128,"332744"
8,"spotify:track:1cmfXbOvNJt7iDrnJy5BRE","Mora, C. Tangana","DROGA","Rimas Entertainment LLC.",1,9,128,"292837"
9,"spotify:track:72aGCwuSwD5Qb3tHvXBoX3","Easykid, Dysbit","Shiny","Easykid",8,8,21,"279112"
10,"spotify:track:4l6Mq0db5Qoi97nhNlEey4","Yapi, JC Reyes","DONDE TE ESCONDES? 2.0","Yapi",8,10,27,"265302"
11,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",1,15,297,"265094"
12,"spotify:track:3bAAv8knmzFpYQsLFoK6de","Quevedo","TUCHAT","Quevedo",1,11,80,"261531"
13,"spotify:track:4OsBqqMwFabHATATT527tH","Myke Towers, Quevedo","SOLEAO","WEA Latina",3,14,117,"255514"
14,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",5,12,114,"254262"
15,"spotify:track:4uulymZhmebsjKedRaJ1gQ","rusowsky","malibU","Rusia-IDK/Warner Records",11,13,123,"253684"
16,"spotify:track:6OCNg7QchXJMww1LHMjIzb","Nicky Jam, Beéle","Hiekka","Nicky Jam",1,47,145,"220610"
17,"spotify:track:6vRQqxOhUFd78p5tL8jXr7","Luck Ra, BM","La Morocha","Sony Music Entertainment Chile S.A",9,16,377,"214880"
18,"spotify:track:1k4Iyemx6P5fba7RRcHmeb","Delaossa, Quevedo, Bigla The Kid","Still Luvin","DALE PLAY Records",1,17,194,"211817"
19,"spotify:track:29twJUQo66aqSd3lxoeswV","Omar Courtz, Bad Gyal","Comernos","Mr.305 Records / Rimas Entertainment LLC.",5,18,159,"194339"
20,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",18,21,86,"193630"
21,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",2,20,262,"189764"
22,"spotify:track:7nrd0eIftH3NQLfgk20Qp9","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)","WEA Latina",17,19,29,"188335"
23,"spotify:track:4zhk2RS2EZODmBW6il55Qj","Beéle, Ovy On The Drums","mi refe","5020 Records",3,23,288,"187303"
24,"spotify:track:4ppQIsBpwNRKjOPPBZTgd0","Bad Gyal","Da Me","Interscope Records / Universal Music Latino",7,22,110,"175673"
25,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",2,24,262,"168139"
26,"spotify:track:1WBnZKAMjsgpnx7WVIaNBe","JC Reyes","TATAMI","JC Reyes",20,26,69,"163004"
27,"spotify:track:61tC2eD62xjmkEX9FGEad7","Omar Courtz","UNA NOTi","Mr.305 Records / Rimas Entertainment LLC.",18,25,99,"162538"
28,"spotify:track:2QP041AcWg8PwPIWP95RKN","Beéle","top diesel","5020 Records",23,27,121,"160398"
29,"spotify:track:6XXQA6e8qXPJ1sZtRxvbws","La La Love You, Axolotes Mexicanos","El Fin del Mundo","Subterfuge Records distributed by Altafonte",23,29,1890,"158987"
30,"spotify:track:6hpuesKPNa3WhV48O7Fa47","Aitana","SUPERESTRELLA","Universal Music Spain S.L.",27,28,117,"158326"
31,"spotify:track:2BvPMS2XWfnCpHHvWeOyeC","Mora","DETRÁS DE TU ALMA","Rimas Entertainment LLC.",16,30,128,"156537"
32,"spotify:track:5PSaLujSojEfsog1wwG17m","Al Safir, Interferencias","Moonlight's Puppet Remix","Al Safir",31,31,22,"155549"
33,"spotify:track:1cQx85WypWumn7ZQjUxWQi","SAIKO, Omar Courtz","LOKENECESITAS","SAIKO/Sony Music Latin",7,32,103,"153019"
34,"spotify:track:1CTTIrl42flqn1WYUoxl0H","JC Reyes, De La Rose, MC Menor JP","NINFO","JC Reyes",3,34,208,"146877"
35,"spotify:track:0dLdgRj8l4N0rmAwDxIV1Z","JC Reyes, David Marley","CELOSA","JC Reyes",9,33,192,"140547"
36,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",7,37,215,"138704"
37,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,40,369,"137618"
38,"spotify:track:0nafF9MxcXJBQWv3BTKtdF","KAROL G, Feid","Verano Rosa","Bichota/Interscope Records",10,35,96,"137060"
39,"spotify:track:58ldPuiCULxm08TCZ8qX4D","Quevedo, La Pantera","HALO","2024 DQE Productions Distribuido por RIMAS Entertainment",6,38,306,"133372"
40,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",1,39,262,"132622"
41,"spotify:track:0Ze1qv8LIgg5Y7Bu4jzXIo","Bryant Myers, Dei V, SAIKO","Duro Ma","Rimas Entertainment LLC.",17,44,54,"132614"
42,"spotify:track:0KO8CsDZhirdPAlxi9oA2M","Xiyo, Fernandezz, Eix","Do You Remember","La Vendicion Records 2025",30,36,38,"131602"
43,"spotify:track:43cjtebODc9uKZbhAhD2J2","Clarent, Omar Courtz","Scat Pack","WEA Latina",18,42,33,"130893"
44,"spotify:track:454b0WL1k7vQ8MX1wRNRuS","Lucho RK, GIO","PREÑÁ","Lucho RK.",36,41,24,"130539"
45,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,48,1216,"126316"
46,"spotify:track:0lMafSfME2iJEE972bsQaK","Kybba, Sean Paul, Ryan Castro, Busy Signal","Ba Ba Bad Remix","Basshall",28,43,59,"125364"
47,"spotify:track:3jKrhSKDKOUlKYpNL12zjb","LAJA","SETEADORA","Encore Recordings",28,45,57,"124735"
48,"spotify:track:2ANtIUI9cipWNI685VdlZb","Pablo Chill-E","Resentia","G STARR ENT",19,46,158,"124308"
49,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,50,460,"123053"
50,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",2,55,262,"119119"
51,"spotify:track:63zeT81t627KKfZsC920QN","JC Reyes, Pirlo","REMEDIO","JC Reyes",16,49,158,"118072"
52,"spotify:track:1dnKyTHMBWzbYZ2LDXBefu","JC Reyes, Dei V","FLIPA","JC Reyes",2,52,195,"117686"
53,"spotify:track:6l18mUHOGVZRr5wTyITX0M","Aitana","6 DE FEBRERO","Universal Music Spain S.L.",2,53,141,"116738"
54,"spotify:track:4zqFA9MOG86u7uugR8QFDU","Kapo, Ryan Castro","DÓNDE","Sony Music Latin/La Industria",44,51,31,"116090"
