rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:4oVO4fGNRRvEn0CRuFO4qv","ROSALÍA, Yahritza Y Su Esencia","La Perla","Columbia",1,1,7,"948159"
2,"spotify:track:4ORvXsPK9AJmDzm36BYcdy","ROSALÍA","Reliquia","Columbia",2,2,7,"652156"
3,"spotify:track:2uPMsTEKx79gJ8rB3AcT0v","Bizarrap, Daddy Yankee","Daddy Yankee: Bzrp Music Sessions, Vol. 0/66","DALE PLAY Records",1,5,7,"582881"
4,"spotify:track:2T8yuUKl1nhmtaIocqWo4i","ROSALÍA, Björk, Yves Tumor","Berghain","Columbia",1,3,17,"564604"
5,"spotify:track:1dp0MRcrgCxEESP1LrF2yA","ROSALÍA","Sexo, Violencia y Llantas","Columbia",2,4,7,"548037"
6,"spotify:track:6FdOGTRYvLCJ79d55YtGgZ","ROSALÍA","Dios Es Un Stalker","Columbia",6,7,6,"467029"
7,"spotify:track:2JH26hQtnqWUNnQET8o2N1","ROSALÍA","Divinize","Columbia",4,6,7,"447418"
8,"spotify:track:6hpuesKPNa3WhV48O7Fa47","Aitana","SUPERESTRELLA","Universal Music Spain S.L.",1,9,167,"413262"
9,"spotify:track:3hETtcSLmNncBjPMLHtVZs","ROSALÍA, Dougie F","Porcelana","Columbia",6,8,7,"393777"
10,"spotify:track:7JKpS5rKsKWeVPZ0ojBqv9","ROSALÍA","La Yugular","Columbia",10,10,6,"389284"
11,"spotify:track:7o76sIawH9bRWsltcWfQfd","ROSALÍA, Estrella Morente, Sílvia Pérez Cruz","La Rumba Del Perdón","Columbia",9,11,6,"378779"
12,"spotify:track:3h64Lbm3TXMBSByfnRQyZE","ROSALÍA","De Madrugá","Columbia",11,12,6,"365692"
13,"spotify:track:10uxlzuPGekUTay2ZpZ4pR","ROSALÍA","Sauvignon Blanc","Columbia",13,15,6,"353897"
14,"spotify:track:7GF92haKwJg9WUdnkTxRtr","ROSALÍA","Magnolias","Columbia",14,16,6,"352806"
15,"spotify:track:0hVZnH3f3xmudcfCFLdw1V","ROSALÍA","Mio Cristo Piange Diamanti","Columbia",9,13,6,"348603"
16,"spotify:track:1LFM6gtGwcTe8CXX6y1IK2","ROSALÍA","Mundo Nuevo","Columbia",12,14,6,"334976"
17,"spotify:track:3YmFH8V7TUtLAYhnlswkdQ","Clarent","LOVE","WEA Latina",12,18,27,"300243"
