rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:1cmfXbOvNJt7iDrnJy5BRE","Mora, C. Tangana","DROGA","Rimas Entertainment LLC.",1,-1,1,"602158"
2,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",1,1,88,"598856"
3,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",1,2,170,"396872"
4,"spotify:track:1vvWri6BpgA6Pqz6JixNFa","Mora","BANDIDA","Rimas Entertainment LLC.",4,-1,1,"381911"
5,"spotify:track:18m5dJOPB2geFwOymXNaWg","Mora, De La Rose","AURORA","Rimas Entertainment LLC.",5,-1,1,"380910"
6,"spotify:track:3I25c1rihFkPSh2s1ceLq8","Mora","LO MISMO DE SIEMPRE","Rimas Entertainment LLC.",6,-1,1,"379552"
7,"spotify:track:3Ob9NJaBlOGDvndnG6G2PW","Mora, Omar Courtz","MÁS QUE ALGO","Rimas Entertainment LLC.",7,-1,1,"364465"
8,"spotify:track:2mlMfacUBUbWcPtHlOZqdr","Mora","TEMA DE JORY","Rimas Entertainment LLC.",8,-1,1,"349314"
9,"spotify:track:1k4Iyemx6P5fba7RRcHmeb","Delaossa, Quevedo, Bigla The Kid","Still Luvin","DALE PLAY Records",1,3,67,"340750"
10,"spotify:track:7zeycG8xQEr8JnAFI1IYUn","Mora","DE INMEDIATO","Rimas Entertainment LLC.",10,-1,1,"320851"
11,"spotify:track:0nNPy3D4rBK52KZhjPLHRP","Mora, Jory Boy","DE PAQUETE","Rimas Entertainment LLC.",11,-1,1,"318639"
12,"spotify:track:3bn6CxnWxuvYZz3i9vE2dc","Mora, Ryan Castro","MIL VIDAS","Rimas Entertainment LLC.",12,-1,1,"313176"
13,"spotify:track:75hHR4TZqvB22EY0ntZfk1","Lucho RK, Quevedo","GUAYA","Lucho RK.",3,4,11,"311484"
14,"spotify:track:4tArGA8NXqO2YIp9t1tGCu","Mora","PISTA DE ATERRIZAJE","Rimas Entertainment LLC.",14,-1,1,"302289"
15,"spotify:track:1dnKyTHMBWzbYZ2LDXBefu","JC Reyes, Dei V","FLIPA","JC Reyes",2,5,68,"296812"
16,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",2,6,135,"285941"
17,"spotify:track:2TCUMmklsJTLWHnoU4mSQ4","Aitana","6 DE FEBRERO","Universal Music Spain S.L.",2,10,14,"284798"
18,"spotify:track:3ox0QBPo6HmH8AqK3cnX4N","Mora, Dei V","LA PRESIDENCIAL","Rimas Entertainment LLC.",18,-1,1,"278105"
19,"spotify:track:6utHjfvlsCAj0V6Wg6mXqx","Melody","Esa Diva","RUMBERA RECORD distributed by Altafonte",7,7,11,"276941"
20,"spotify:track:6lcStESNJcxOnwUHIC7phJ","Mora","OTRA NOCHE SIN DORMIR","Rimas Entertainment LLC.",20,-1,1,"276430"
21,"spotify:track:0iDvrlGtHMldrW0X85y8zf","Mora, Sech","EL ÚLTIMO BESO","Rimas Entertainment LLC.",21,-1,1,"275604"
22,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",2,9,135,"272309"
23,"spotify:track:2BvPMS2XWfnCpHHvWeOyeC","Mora","DETRÁS DE TU ALMA","Rimas Entertainment LLC.",23,-1,1,"265037"
24,"spotify:track:4zhk2RS2EZODmBW6il55Qj","Beéle, Ovy On The Drums","mi refe","5020 Records",3,11,161,"261397"
25,"spotify:track:23t1V5mOAsixIY5RVtTIng","Mora, Young Miko","TOA","Rimas Entertainment LLC.",25,-1,1,"257733"
26,"spotify:track:1CTTIrl42flqn1WYUoxl0H","JC Reyes, De La Rose, MC Menor JP","NINFO","JC Reyes",3,8,81,"252435"
27,"spotify:track:6OCNg7QchXJMww1LHMjIzb","Nicky Jam, Beéle","Hiekka","Nicky Jam",14,20,18,"229722"
28,"spotify:track:29twJUQo66aqSd3lxoeswV","Omar Courtz, Bad Gyal","Comernos","Mr.305 Records / Rimas Entertainment LLC.",5,12,32,"227705"
