rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",1,1,4,"886340"
2,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",2,4,4,"765101"
3,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",2,2,4,"757400"
4,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",1,3,39,"746107"
5,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",5,9,4,"664228"
6,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",5,5,4,"614035"
7,"spotify:track:1Q9Efnm5csdCMFynISxL2x","Bad Bunny, RaiNao","PERFuMITO NUEVO","Rimas Entertainment LLC.",6,6,4,"528733"
8,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,7,4,"527986"
9,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",9,10,4,"499560"
10,"spotify:track:0iKo4pNNjHHdKUcFARlfCa","Bad Bunny","EL CLúB","Rimas Entertainment LLC.",3,8,34,"482735"
11,"spotify:track:7ricDBUakN3N0YkkKE8Obu","Beéle, Ovy On The Drums","mi refe","5020 Records",9,13,30,"465615"
12,"spotify:track:7lcbpfihslisNObKdHjyLo","Clarent, Mora","IA","WEA Latina",1,22,83,"450784"
13,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",10,11,4,"441588"
14,"spotify:track:4c2Pc0NrfkesPR0jff6q3F","Bad Bunny","KETU TeCRÉ","Rimas Entertainment LLC.",9,12,4,"413862"
15,"spotify:track:4zbEItKoaRId1vRZkoO0Uh","Danny Ocean, Kapo","Imagínate","Atlantic Records",3,16,62,"405890"
16,"spotify:track:14QaXYIK3K3QPtezqxRRPN","Bad Bunny","PIToRRO DE COCO","Rimas Entertainment LLC.",6,14,14,"391932"
17,"spotify:track:79x7xtoCLpf6l32Zz6mWo4","Bad Bunny","BOKeTE","Rimas Entertainment LLC.",12,15,4,"391895"
18,"spotify:track:7tCuCjhxzjX2XCz4JiiAsp","Bad Bunny","TURiSTA","Rimas Entertainment LLC.",14,17,4,"368516"
19,"spotify:track:6VNXmo59yDYgcwLS17UNAW","Bad Bunny, Los Pleneros de la Cresta","CAFé CON RON","Rimas Entertainment LLC.",19,19,4,"366681"
20,"spotify:track:2kQ1OvmMzs1xdlH020aJJh","Quevedo, Aitana","GRAN VÍA","2024 DQE Productions Distribuido por RIMAS Entertainment",1,18,49,"364028"
21,"spotify:track:0qeIFEGRQqHoaJtLCl0U73","Myke Towers, benny blanco","DEGENERE 👑 (feat. benny blanco)","WEA Latina",1,21,83,"353313"
22,"spotify:track:3G7agPwWfcORnWCAGMDOpm","Bad Bunny","LA MuDANZA","Rimas Entertainment LLC.",22,23,4,"331005"
23,"spotify:track:6aO53Wsz32bgMBytw6pIYm","Cano","Se Pone Las Nike","WM Spain",4,20,72,"330299"
24,"spotify:track:6TT5rB0Rwneb6ZaopHQir4","Alleh, Yorghaki","el ingeniero","CONMUER LLC",24,32,11,"321261"
25,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",1,27,55,"292131"
26,"spotify:track:1Hg0e997pObvZ91w1FCPFk","Bad Bunny","LO QUE LE PASÓ A HAWAii","Rimas Entertainment LLC.",24,24,4,"291628"
27,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,25,202,"286712"
28,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",6,26,81,"269366"
29,"spotify:track:58ldPuiCULxm08TCZ8qX4D","Quevedo, La Pantera","HALO","2024 DQE Productions Distribuido por RIMAS Entertainment",6,28,48,"256256"
30,"spotify:track:1QAvmMUR9gDtKr9OCtCzh1","Moncho Chavea, Morad","SE FUE","Virgin Music Spain",10,29,20,"251490"
31,"spotify:track:2mnehJ4xPqFe4cNi7BG2rc","JC Reyes","STAR","JC Reyes",7,30,83,"247413"
32,"spotify:track:5AGnkbWCiF9u4ra54N9X1a","Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61","DALE PLAY Records",11,31,12,"232627"
33,"spotify:track:2318Aoqig6HS9YkHGlAm8T","Rels B, J Abecia","Te Regalo","DALE PLAY Records / Flakk Team",3,33,36,"226590"
34,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,35,111,"209593"
35,"spotify:track:0fKK51bU6lcCCwdNnv64t3","Blessd, Anuel AA, Ovy On The Drums","DEPORTIVO","WEA Latina",8,34,56,"208505"
36,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",8,36,55,"205218"
37,"spotify:track:67LKV40NfSSGIJnm0xz6fi","Quevedo, Pitbull","MR. MOONDIAL","2024 DQE Productions Distribuido por RIMAS Entertainment",5,38,49,"196770"
38,"spotify:track:634CTghcuEDy2FXcTsLG5m","Alleh, Yorghaki","una noche","CONMUER LLC",38,47,10,"195907"
39,"spotify:track:53OKRnaKKAT3bCkF8WIY8C","Rvfv, Youka, Wesh Music","Hm Hm Hm - Remix","NASTU MUSIC",11,39,41,"194076"
