rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",1,1,57,"606731"
2,"spotify:track:1dnKyTHMBWzbYZ2LDXBefu","JC Reyes, Dei V","FLIPA","JC Reyes",2,2,37,"445429"
3,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",1,3,139,"404785"
4,"spotify:track:1k4Iyemx6P5fba7RRcHmeb","Delaossa, Quevedo, Bigla The Kid","Still Luvin","DALE PLAY Records",1,4,36,"353294"
5,"spotify:track:4hY6swYPVeFVKFaormmzez","Eladio Carrion, Quevedo","Romeo y Julieta","Rimas Entertainment LLC",2,6,15,"320631"
6,"spotify:track:1CTTIrl42flqn1WYUoxl0H","JC Reyes, De La Rose, MC Menor JP","NINFO","JC Reyes",3,5,50,"315094"
7,"spotify:track:7ricDBUakN3N0YkkKE8Obu","Beéle, Ovy On The Drums","mi refe","5020 Records",3,7,130,"269753"
8,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",2,8,104,"263785"
9,"spotify:track:31we7ZzWdSBEOKs5Ln6QVF","De La Rose, Omar Courtz","NUBES","WEA Latina",7,9,15,"262605"
10,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",2,10,104,"248309"
11,"spotify:track:2BE1Q5N4Enl1eRrM82uzsu","Miguel Bueno, Juan Duque","Solcito","Wayti Records",7,11,34,"226213"
12,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",7,12,57,"216957"
13,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,14,302,"203256"
14,"spotify:track:2efbgTtEGNpsUZaOfgRTR6","Emilia, TINI, Nicki Nicole","blackout 🧊","Sony Music Latin",6,13,24,"201256"
15,"spotify:track:0dLdgRj8l4N0rmAwDxIV1Z","JC Reyes, David Marley","CELOSA","JC Reyes",15,22,34,"201008"
16,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",9,26,104,"192641"
17,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",1,17,104,"186361"
18,"spotify:track:4rxPM7gelblflqcSTp6pkw","8belial, Bad Gyal, Virtual Flavor","Orilla","8BELIAL",6,16,36,"185203"
19,"spotify:track:29twJUQo66aqSd3lxoeswV","Omar Courtz, Bad Gyal","Comernos","Mr.305 Records / Rimas Entertainment LLC.",19,-1,1,"184467"
20,"spotify:track:1gRaHuKLW9Uo9qYkb7MvGP","Bad Gyal, Trueno","Angelito","Interscope Records / Universal Music Latino",3,15,92,"182459"
21,"spotify:track:2kQ1OvmMzs1xdlH020aJJh","Quevedo, Aitana","GRAN VÍA","2024 DQE Productions Distribuido por RIMAS Entertainment",1,18,149,"180982"
22,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",1,20,155,"180203"
23,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,21,104,"177258"
24,"spotify:track:0DMJz677XfXiiruhIELu2e","Jombriel, DFZM, Jøtta","VITAMINA","WEA Latina",24,30,43,"173791"
25,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,25,211,"166149"
